     1    0.3471001646E+00    0.5121282644E+00    0.1558496952E+02    0.0000000000E+00    0.4960000000E+03   -0.1000000000E+01    0.2016129032E-02
     2    0.1356924069E-01    0.3323515589E+00    0.1026320449E+02    0.0000000000E+00    0.5030000000E+03   -0.1000000000E+01    0.1988071571E-02
     3    0.7828297395E+00    0.8866965426E+00    0.1811042442E+02    0.0000000000E+00    0.4520000000E+03   -0.1000000000E+01    0.2212389381E-02
     4    0.4247047958E+00    0.6839549311E+00    0.1818474447E+02    0.0000000000E+00    0.4310000000E+03   -0.1000000000E+01    0.2320185615E-02
     5    0.2742174446E+00    0.6338222617E-02    0.7012455769E+01    0.2762135864E-02    0.6000000000E+03   -0.1000000000E+01    0.1666666667E-02
     6    0.8028083092E+00    0.1736089612E+00    0.1800893567E+02    0.0000000000E+00    0.4730000000E+03   -0.1000000000E+01    0.2114164905E-02
     7    0.8339627861E+00    0.6531223509E+00    0.1809817915E+02    0.0000000000E+00    0.4680000000E+03   -0.1000000000E+01    0.2136752137E-02
     8    0.5044602786E+00    0.7557051034E+00    0.1820563732E+02    0.0000000000E+00    0.4210000000E+03   -0.1000000000E+01    0.2375296912E-02
     9    0.7152568880E+00    0.8701869883E+00    0.1811075570E+02    0.0000000000E+00    0.4490000000E+03   -0.1000000000E+01    0.2227171492E-02
    10    0.1082166589E+00    0.1050784470E+00    0.7913038484E+01    0.1291870757E-02    0.5720000000E+03   -0.1000000000E+01    0.1748251748E-02
    11    0.4788036569E+00    0.8040644535E+00    0.1814594045E+02    0.0000000000E+00    0.4390000000E+03   -0.1000000000E+01    0.2277904328E-02
    12    0.8901931170E+00    0.5881616433E+00    0.1811042388E+02    0.0000000000E+00    0.4650000000E+03   -0.1000000000E+01    0.2150537634E-02
    13    0.3239444821E+00    0.1526911098E+00    0.9161801870E+01    0.0000000000E+00    0.5050000000E+03   -0.1000000000E+01    0.1980198020E-02
    14    0.9255714602E+00    0.7361523143E+00    0.1811042442E+02    0.0000000000E+00    0.4530000000E+03   -0.1000000000E+01    0.2207505519E-02
    15    0.5671366834E+00    0.4996697044E+00    0.1632775605E+02    0.0000000000E+00    0.4940000000E+03   -0.1000000000E+01    0.2024291498E-02
