    0.14336E+02    0.20000E+01    0.20000E-04    0.20000E-04
    0.14410E+02    0.70000E+01    0.70000E-04    0.90000E-04
    0.14484E+02    0.24000E+02    0.24000E-03    0.33000E-03
    0.14558E+02    0.83000E+02    0.83000E-03    0.11600E-02
    0.14632E+02    0.20700E+03    0.20700E-02    0.32300E-02
    0.14705E+02    0.56900E+03    0.56900E-02    0.89200E-02
    0.14779E+02    0.11720E+04    0.11720E-01    0.20640E-01
    0.14853E+02    0.23350E+04    0.23350E-01    0.43990E-01
    0.14927E+02    0.40600E+04    0.40600E-01    0.84590E-01
    0.15001E+02    0.62520E+04    0.62520E-01    0.14711E+00
    0.15075E+02    0.85940E+04    0.85940E-01    0.23305E+00
    0.15149E+02    0.10544E+05    0.10544E+00    0.33849E+00
    0.15223E+02    0.11776E+05    0.11776E+00    0.45625E+00
    0.15297E+02    0.12067E+05    0.12067E+00    0.57692E+00
    0.15371E+02    0.11251E+05    0.11251E+00    0.68943E+00
    0.15445E+02    0.95680E+04    0.95680E-01    0.78511E+00
    0.15519E+02    0.75350E+04    0.75350E-01    0.86046E+00
    0.15593E+02    0.55410E+04    0.55410E-01    0.91587E+00
    0.15667E+02    0.36150E+04    0.36150E-01    0.95202E+00
    0.15741E+02    0.21760E+04    0.21760E-01    0.97378E+00
    0.15815E+02    0.12830E+04    0.12830E-01    0.98661E+00
    0.15889E+02    0.70200E+03    0.70200E-02    0.99363E+00
    0.15963E+02    0.35500E+03    0.35500E-02    0.99718E+00
    0.16037E+02    0.15700E+03    0.15700E-02    0.99875E+00
    0.16111E+02    0.63000E+02    0.63000E-03    0.99938E+00
    0.16185E+02    0.42000E+02    0.42000E-03    0.99980E+00
    0.16259E+02    0.10000E+02    0.10000E-03    0.99990E+00
    0.16333E+02    0.70000E+01    0.70000E-04    0.99997E+00
    0.16407E+02    0.10000E+01    0.10000E-04    0.99998E+00
    0.16481E+02    0.20000E+01    0.20000E-04    0.10000E+01
